Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V),GPS,GAlt(m),GSpd(kts),Hdg(@)
2026-09-14,18:33:11.000,0.15,0.20,-0.01,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,318,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507227 -0.128306,10.5,9.6,299
2026-09-14,18:33:11.200,0.15,0.20,-0.01,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,309,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507223 -0.128302,10.6,9.8,300
2026-09-14,18:33:11.400,0.15,0.20,-0.02,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,300,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507219 -0.128299,10.6,9.9,300
2026-09-14,18:33:11.600,0.15,0.20,-0.02,,7.6,0.0,0,0,-50,0,100,10,0,9,25,-45,100,10,-1,8,290,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507215 -0.128295,10.6,10.0,301
2026-09-14,18:33:11.800,0.15,0.20,-0.02,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,280,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507211 -0.128291,10.7,10.1,302
2026-09-14,18:33:12.000,0.15,0.20,-0.02,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,269,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507207 -0.128287,10.7,10.3,302
2026-09-14,18:33:12.200,0.15,0.20,-0.02,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,258,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507204 -0.128284,10.7,10.4,303
2026-09-14,18:33:12.400,0.15,0.20,-0.02,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,247,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507200 -0.128280,10.8,10.6,304
2026-09-14,18:33:12.600,0.15,0.20,-0.02,,7.6,0.0,0,0,-51,0,100,10,0,9,25,-45,100,10,-1,8,235,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507196 -0.128275,10.8,10.7,305
2026-09-14,18:33:12.800,0.15,0.20,-0.02,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,223,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507192 -0.128271,10.8,10.8,305
2026-09-14,18:33:13.000,0.15,0.20,-0.02,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,211,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507189 -0.128267,10.9,11.0,306
2026-09-14,18:33:13.200,0.15,0.20,-0.03,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,198,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507185 -0.128263,10.9,11.1,307
2026-09-14,18:33:13.400,0.15,0.20,-0.03,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,185,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507182 -0.128258,10.9,11.3,307
2026-09-14,18:33:13.600,0.15,0.20,-0.03,,7.6,0.0,0,0,-52,0,100,10,0,9,25,-45,100,10,-1,8,171,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507178 -0.128254,10.9,11.4,308
2026-09-14,18:33:13.800,0.15,0.20,-0.03,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,158,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507174 -0.128249,10.9,11.6,309
2026-09-14,18:33:14.000,0.15,0.19,-0.03,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,143,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507171 -0.128245,10.9,11.7,310
2026-09-14,18:33:14.200,0.15,0.19,-0.03,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,129,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507167 -0.128240,11.0,11.9,310
2026-09-14,18:33:14.400,0.15,0.19,-0.03,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,114,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507164 -0.128235,11.0,12.0,311
2026-09-14,18:33:14.600,0.14,0.19,-0.03,,7.6,0.0,0,0,-53,0,100,10,0,9,25,-45,100,10,-1,8,100,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507161 -0.128231,11.0,12.2,312
2026-09-14,18:33:14.800,0.14,0.19,-0.03,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,84,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507157 -0.128226,11.0,12.3,312
2026-09-14,18:33:15.000,0.14,0.19,-0.04,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,69,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507154 -0.128221,11.0,12.5,313
2026-09-14,18:33:15.200,0.14,0.19,-0.04,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,53,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507151 -0.128216,11.0,12.6,314
2026-09-14,18:33:15.400,0.14,0.19,-0.04,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,38,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507148 -0.128211,11.0,12.8,315
2026-09-14,18:33:15.600,0.14,0.18,-0.04,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,22,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507144 -0.128206,11.0,12.9,315
2026-09-14,18:33:15.800,0.14,0.18,-0.04,,7.6,0.0,0,0,-54,0,100,10,0,9,25,-45,100,10,-1,8,5,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507141 -0.128200,11.0,13.1,316
2026-09-14,18:33:16.000,0.13,0.18,-0.04,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,-11,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507138 -0.128195,11.0,13.2,317
2026-09-14,18:33:16.200,0.13,0.18,-0.04,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,-28,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507135 -0.128190,11.0,13.4,318
2026-09-14,18:33:16.400,0.13,0.18,-0.04,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,-44,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507132 -0.128184,11.0,13.5,318
2026-09-14,18:33:16.600,0.13,0.17,-0.04,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,-61,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507129 -0.128179,11.0,13.6,319
2026-09-14,18:33:16.800,0.13,0.17,-0.04,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,-78,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507126 -0.128174,11.0,13.8,320
2026-09-14,18:33:17.000,0.12,0.17,-0.05,,7.6,0.0,0,0,-55,0,100,10,0,9,25,-45,100,10,-1,8,-95,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507123 -0.128168,10.9,13.9,320
2026-09-14,18:33:17.200,0.12,0.17,-0.05,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,-112,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507120 -0.128162,10.9,14.0,321
2026-09-14,18:33:17.400,0.12,0.17,-0.05,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,-129,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507117 -0.128157,10.9,14.2,322
2026-09-14,18:33:17.600,0.12,0.16,-0.05,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,-147,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507115 -0.128151,10.9,14.3,323
2026-09-14,18:33:17.800,0.12,0.16,-0.05,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,-164,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507112 -0.128145,10.9,14.4,323
2026-09-14,18:33:18.000,0.11,0.16,-0.05,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,-181,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507109 -0.128139,10.9,14.5,324
2026-09-14,18:33:18.200,0.11,0.16,-0.05,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,-198,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507107 -0.128133,10.8,14.6,325
2026-09-14,18:33:18.400,0.11,0.15,-0.05,,7.6,0.0,0,0,-56,0,100,10,0,9,25,-45,100,10,-1,8,-216,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507104 -0.128127,10.8,14.8,325
2026-09-14,18:33:18.600,0.10,0.15,-0.05,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,-233,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507102 -0.128121,10.8,14.9,326
2026-09-14,18:33:18.800,0.10,0.15,-0.05,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,-250,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507099 -0.128115,10.7,15.0,327
2026-09-14,18:33:19.000,0.10,0.14,-0.06,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,-268,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507097 -0.128109,10.7,15.1,328
2026-09-14,18:33:19.200,0.10,0.14,-0.06,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,-285,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507094 -0.128103,10.7,15.2,328
2026-09-14,18:33:19.400,0.09,0.14,-0.06,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,-302,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507092 -0.128097,10.6,15.3,329
2026-09-14,18:33:19.600,0.09,0.13,-0.06,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,-319,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507090 -0.128091,10.6,15.3,330
2026-09-14,18:33:19.800,0.09,0.13,-0.06,,7.6,0.0,0,0,-57,0,100,10,0,9,25,-45,100,10,-1,8,-336,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507087 -0.128084,10.6,15.4,330
2026-09-14,18:33:20.000,0.08,0.13,-0.06,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-353,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507085 -0.128078,10.5,15.5,331
2026-09-14,18:33:20.200,0.08,0.13,-0.06,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-370,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507083 -0.128072,10.5,15.6,332
2026-09-14,18:33:20.400,0.08,0.12,-0.06,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-386,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507081 -0.128065,10.4,15.6,333
2026-09-14,18:33:20.600,0.07,0.12,-0.06,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-403,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507079 -0.128059,10.4,15.7,333
2026-09-14,18:33:20.800,0.07,0.11,-0.06,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-419,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507077 -0.128052,10.4,15.7,334
2026-09-14,18:33:21.000,0.07,0.11,-0.06,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-435,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507075 -0.128046,10.3,15.8,335
2026-09-14,18:33:21.200,0.06,0.11,-0.07,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-451,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507073 -0.128039,10.3,15.8,336
2026-09-14,18:33:21.400,0.06,0.10,-0.07,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-466,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507071 -0.128033,10.2,15.9,336
2026-09-14,18:33:21.600,0.05,0.10,-0.07,,7.6,0.0,0,0,-58,0,100,10,0,9,25,-45,100,10,-1,8,-482,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507069 -0.128026,10.2,15.9,337
2026-09-14,18:33:21.800,0.05,0.10,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-497,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507068 -0.128019,10.1,15.9,338
2026-09-14,18:33:22.000,0.05,0.09,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-512,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507066 -0.128013,10.1,16.0,338
2026-09-14,18:33:22.200,0.04,0.09,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-527,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507064 -0.128006,10.0,16.0,339
2026-09-14,18:33:22.400,0.04,0.09,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-541,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507063 -0.127999,9.9,16.0,340
2026-09-14,18:33:22.600,0.04,0.08,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-555,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507061 -0.127992,9.9,16.0,341
2026-09-14,18:33:22.800,0.03,0.08,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-569,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507060 -0.127985,9.8,16.0,341
2026-09-14,18:33:23.000,0.03,0.07,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-582,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507058 -0.127978,9.8,16.0,342
2026-09-14,18:33:23.200,0.02,0.07,-0.07,,7.6,0.0,0,0,-59,0,100,10,0,9,25,-45,100,10,-1,8,-596,3,-1,0,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,51.507057 -0.127971,9.7,16.0,343
